,Portfolio Manager Meter ID,Meter Consumption ID,,
1067,31548251,2602816762,,
1068,31548251,2602952763,,
1069,31548251,2603019091,,
1070,31548251,2662514895,,
1071,31548251,2742710370,,
1072,31548251,2801040055,,
1073,31548251,2894157837,,
1074,31548251,3077611237,,
1075,31548251,3077728851,,
1076,31548251,3113808480,,
1077,31548251,3187425408,,
1078,31548251,3289420064,,
1079,31548251,3363441964,,
1080,31548251,3428322803,,
1081,31548251,3697911841,,
1082,31548251,3890660581,,
1083,31548251,3890652777,,
1084,31548251,4608788266,,
1085,31548251,4608904275,,
1086,31548251,4609101334,,
1087,31548251,4609148364,,
1088,31548251,4610759928,,
1089,31548251,4611217738,,
1090,31548251,4611291051,,
1091,31548251,4611518558,,
1092,31548251,4611645940,,
1093,31548251,4611811611,,
1094,31548251,4622141303,,
1095,49324175,2457907572,,
1096,49324175,2458133153,,
1097,49324175,2458094408,,
1098,49324175,2458155841,,
1099,49324175,2464653774,,
1100,49324175,2465386734,,
1101,49324175,2465388957,,
1102,49324175,2465395260,,
1103,49324175,2465458115,,
1104,49324175,2465534922,,
1105,49324175,2465544294,,
1106,49324175,2465550100,,
1107,49324175,2465559397,,
1108,49324175,2465681071,,
1109,49324175,2465688013,,
1110,49324175,2465833201,,
1111,49324175,2465837308,,
1112,49324175,2466063100,,
1113,49324175,2467085587,,
1114,49324175,2547724958,,
1115,49324175,2602747855,,
1116,49324175,2602824262,,
1117,49324175,2602981804,,
1118,49324175,2742621482,,
1119,49324175,2801030076,,
1120,49324175,2894113902,,
1121,49324175,3077564500,,
1122,49324175,3077618886,,
1123,49324175,3113803840,,
1124,49324175,3187401279,,
1125,49324175,3289355086,,
1126,49324175,3363316712,,
1127,49324175,3428273661,,
1128,49324175,3697881056,,
1129,49324175,3697945045,,
1130,49324175,3890588665,,
1131,49324175,4608729549,,
1132,49324175,4608834305,,
1133,49324175,4609083412,,
1134,49324175,4609111189,,
1135,49324175,4610704634,,
1136,49324175,4611139919,,
1137,49324175,4611252474,,
1138,49324175,4611414113,,
1139,49324175,4611562775,,
1140,49324175,4611733188,,
1141,49324175,4622122079,,
1142,49324216,2458135735,,
1143,49324216,2458146201,,
1144,49324216,2458155816,,
1145,49324216,2464653755,,
1146,49324216,2465383508,,
1147,49324216,2465383630,,
1148,49324216,2465395812,,
1149,49324216,2465457563,,
1150,49324216,2465533736,,
1151,49324216,2465543488,,
1152,49324216,2465550064,,
1153,49324216,2465558727,,
1154,49324216,2465681050,,
1155,49324216,2465688010,,
1156,49324216,2465688667,,
1157,49324216,2465776810,,
1158,49324216,2465830811,,
1159,49324216,2465837346,,
1160,49324216,2466063075,,
1161,49324216,2467085628,,
1162,49324216,2547726459,,
1163,49324216,2602750955,,
1164,49324216,2602826489,,
1165,49324216,2602982984,,
1166,49324216,2662469735,,
1167,49324216,2742629247,,
1168,49324216,2801031783,,
1169,49324216,2894132935,,
1170,49324216,3077565276,,
1171,49324216,3077628142,,
1172,49324216,3113808896,,
1173,49324216,3187402075,,
1174,49324216,3289355127,,
1175,49324216,3363321286,,
1176,49324216,3428274614,,
1177,49324216,3697881206,,
1178,49324216,3697945459,,
1179,49324216,3890589527,,
1180,49324216,4608730882,,
1181,49324216,4608835031,,
1182,49324216,4609083453,,
1183,49324216,4609112224,,
1184,49324216,4610707421,,
1185,49324216,4611143327,,
1186,49324216,4611255701,,
1187,49324216,4611416555,,
1188,49324216,4611564985,,
1189,49324216,4611736096,,
1190,49324216,4622122832,,
1191,49324348,2457924395,,
1192,49324348,2458136353,,
1193,49324348,2458147013,,
1194,49324348,2458155797,,
1195,49324348,2464653443,,
1196,49324348,2465382536,,
1197,49324348,2465382791,,
1198,49324348,2465395874,,
1199,49324348,2465457131,,
1200,49324348,2465533485,,
1201,49324348,2465543259,,
1202,49324348,2465550029,,
1203,49324348,2465558066,,
1204,49324348,2465681008,,
1205,49324348,2465687925,,
1206,49324348,2465688699,,
1207,49324348,2465776925,,
1208,49324348,2465830771,,
1209,49324348,2465837378,,
1210,49324348,2466050870,,
1211,49324348,2547730767,,
1212,49324348,2602755005,,
1213,49324348,2602830604,,
1214,49324348,2602985023,,
1215,49324348,2662469978,,
1216,49324348,2742637781,,
1217,49324348,2801032297,,
1218,49324348,2894141326,,
1219,49324348,3077566004,,
1220,49324348,3077631851,,
1221,49324348,3113803862,,
1222,49324348,3187402980,,
1223,49324348,3289355785,,
1224,49324348,3363331785,,
1225,49324348,3428278614,,
1226,49324348,3697882014,,
1227,49324348,3697946810,,
1228,49324348,3890589836,,
1229,49324348,4608731102,,
1230,49324348,4608837454,,
1231,49324348,4609084799,,
1232,49324348,4609112619,,
1233,49324348,4610710831,,
1234,49324348,4611149190,,
1235,49324348,4611257038,,
1236,49324348,4611419817,,
1237,49324348,4611565891,,
1238,49324348,4611737809,,
1239,49324348,4622123663,,
1240,49324390,2457925023,,
1241,49324390,2458136487,,
1242,49324390,2458147732,,
1243,49324390,2458155714,,
1244,49324390,2464653427,,
1245,49324390,2465381719,,
1246,49324390,2465382001,,
1247,49324390,2465397123,,
1248,49324390,2465457006,,
1249,49324390,2465532276,,
1250,49324390,2465542800,,
1251,49324390,2465549995,,
1252,49324390,2465558019,,
1253,49324390,2465680953,,
1254,49324390,2465687852,,
1255,49324390,2465688715,,
1256,49324390,2465778114,,
1257,49324390,2465828743,,
1258,49324390,2465837415,,
1259,49324390,2466047806,,
1260,49324390,2467086460,,
1261,49324390,2547734501,,
1262,49324390,2602762839,,
1263,49324390,2602833100,,
1264,49324390,2602987440,,
1265,49324390,2662471637,,
1266,49324390,2742639641,,
1267,49324390,2801032845,,
1268,49324390,2894144358,,
1269,49324390,3077566549,,
1270,49324390,3077636141,,
1271,49324390,3113804210,,
1272,49324390,3187404363,,
1273,49324390,3428284076,,
1274,49324390,3890665874,,
1275,49324390,3697947689,,
1276,49324390,3890590792,,
1277,49324390,4608732217,,
1278,49324390,4608839913,,
1279,49324390,4609084501,,
1280,49324390,4609113591,,
1281,49324390,4610714093,,
1282,49324390,4611155176,,
1283,49324390,4611260106,,
1284,49324390,4611446204,,
1285,49324390,4611568659,,
1286,49324390,4611761467,,
1287,49324390,4622124792,,
1288,81413017,3918521546,,
1289,81413017,3918521547,,
1290,81413017,3918521548,,
1291,81413017,3918521549,,
1292,81413017,3918521550,,
1293,81413017,3918521551,,
1294,81413017,3918521552,,
1295,81413017,3918521553,,
1296,81413017,3918521554,,
1297,81413017,3918521555,,
1298,81413017,3918521556,,
1299,81413017,3918521557,,
1300,81413017,3918521558,,
1301,81413017,3918521559,,
1302,81413017,3918521560,,
1303,81413017,3918521561,,
1304,81413017,3918521562,,
1305,81413017,3918521563,,
1306,81413017,3918521564,,
1307,81413017,3918521565,,
1308,81413017,3918521566,,
1309,81413017,3918521567,,
1310,81413017,3918521568,,
1311,81413017,3918521569,,
1312,81413017,3918521570,,
1313,81413017,3918521571,,
1314,81413017,3918521572,,
1315,81413017,3918521573,,
1316,81413017,3918521574,,
1317,81413017,3918521575,,
1318,81413017,3918521576,,
1319,81413017,3918521577,,
1320,81413017,3918521578,,
1321,81413017,3918521579,,
1322,81413017,3918521580,,
1323,81413017,3918521581,,
1324,81413017,3918521582,,
1325,81413017,3918521583,,
1326,81413017,3918521584,,
1327,81413017,4608747331,,
1328,81413017,4608841756,,
1329,81413017,4609086416,,
1330,81413017,4609115902,,
1331,81413017,4610720865,,
1332,81413017,4611168236,,
1333,81413017,4611266805,,
1334,81413017,4611482020,,
1335,81413017,4611589002,,
1336,81413017,4611771054,,
1337,81413017,4622126266,,
1338,49324572,2457940160,,
1339,49324572,2458132830,,
1340,49324572,2458148032,,
1341,49324572,2458155586,,
1342,49324572,2464653372,,
1343,49324572,2465377157,,
1344,49324572,2465380614,,
1345,49324572,2465398377,,
1346,49324572,2465456509,,
1347,49324572,2465530493,,
1348,49324572,2465540111,,
1349,49324572,2465549568,,
1350,49324572,2465556905,,
1351,49324572,2465680788,,
1352,49324572,2465686730,,
1353,49324572,2465772449,,
1354,49324572,2465778146,,
1355,49324572,2465836640,,
1356,49324572,2465837831,,
1357,49324572,2466046756,,
1358,49324572,2467087350,,
1359,49324572,2547741571,,
1360,49324572,2602773320,,
1361,49324572,2602847505,,
1362,49324572,2602994820,,
1363,49324572,2662478452,,
1364,49324572,2742665695,,
1365,49324572,2801034317,,
1366,49324572,2894154468,,
1367,49324572,3077568970,,
1368,49324572,3077670859,,
1369,49324572,3113805283,,
1370,49324572,3187407179,,
1371,49324572,3289409050,,
1372,49324572,3363399031,,
1373,49324572,3428291926,,
1374,49324572,3697902908,,
1375,49324572,3697985225,,
1376,49324572,3890604122,,
1377,49324753,2457961065,,
1378,49324753,2458105300,,
1379,49324753,2458148086,,
1380,49324753,2458155280,,
1381,49324753,2464653366,,
1382,49324753,2465375053,,
1383,49324753,2465375151,,
1384,49324753,2465398881,,
1385,49324753,2465455954,,
1386,49324753,2465528457,,
1387,49324753,2465539705,,
1388,49324753,2465549466,,
1389,49324753,2465556249,,
1390,49324753,2465680757,,
1391,49324753,2465685450,,
1392,49324753,2465773389,,
1393,49324753,2465778156,,
1394,49324753,2465836665,,
1395,49324753,2465837882,,
1396,49324753,2466046739,,
1397,49324753,2467087489,,
1398,49324753,2547742114,,
1399,49324753,2602775335,,
1400,49324753,2602849426,,
1401,49324753,2602995854,,
1402,49324753,2662482238,,
1403,49324753,2742672180,,
1404,49324753,2801034460,,
1405,49324753,2894154986,,
1406,49324753,3077569295,,
1407,49324753,3077679325,,
1408,49324753,3113805387,,
1409,49324753,3187408113,,
1410,49324753,3289409235,,
1411,49324753,3363399314,,
1412,49324753,3428294582,,
1413,49324753,3697904425,,
1414,49324753,3697986014,,
1415,49324753,3890640682,,
1416,49324753,4608748947,,
1417,49324753,4608842796,,
1418,49324753,4609085962,,
1419,49324753,4609117790,,
1420,49324753,4610721905,,
1421,49324753,4611169701,,
1422,49324753,4611267785,,
1423,49324753,4611499452,,
1424,49324753,4611775749,,
1425,49324753,4622126783,,
