,Portfolio Manager Meter ID,Meter Name,Meter Type,
408,31548250,NG1,Natural Gas,
409,31548250,NG1,Natural Gas,
410,31548250,NG1,Natural Gas,
411,31548250,NG1,Natural Gas,
412,31548250,NG1,Natural Gas,
413,31548250,NG1,Natural Gas,
414,31548250,NG1,Natural Gas,
415,31548250,NG1,Natural Gas,
416,31548250,NG1,Natural Gas,
417,31548250,NG1,Natural Gas,
418,31548250,NG1,Natural Gas,
419,31548250,NG1,Natural Gas,
420,31548250,NG1,Natural Gas,
421,31548250,NG1,Natural Gas,
422,31548250,NG1,Natural Gas,
423,31548250,NG1,Natural Gas,
424,31548250,NG1,Natural Gas,
425,31548250,NG1,Natural Gas,
426,31548250,NG1,Natural Gas,
427,31548250,NG1,Natural Gas,
428,31548250,NG1,Natural Gas,
429,31548250,NG1,Natural Gas,
430,31548250,NG1,Natural Gas,
431,31548250,NG1,Natural Gas,
432,31548250,NG1,Natural Gas,
433,31548250,NG1,Natural Gas,
434,31548250,NG1,Natural Gas,
435,31548250,NG1,Natural Gas,
436,31548250,NG1,Natural Gas,
437,31548250,NG1,Natural Gas,
438,31548250,NG1,Natural Gas,
439,31548250,NG1,Natural Gas,
440,31548250,NG1,Natural Gas,
441,31548250,NG1,Natural Gas,
442,31548250,NG1,Natural Gas,
443,31548250,NG1,Natural Gas,
444,31548250,NG1,Natural Gas,
445,31548250,NG1,Natural Gas,
446,31548250,NG1,Natural Gas,
447,31548250,NG1,Natural Gas,
448,31548250,NG1,Natural Gas,
449,31548250,NG1,Natural Gas,
450,31548250,NG1,Natural Gas,
451,31548250,NG1,Natural Gas,
452,31548250,NG1,Natural Gas,
453,31548250,NG1,Natural Gas,
454,31548250,NG1,Natural Gas,
455,31548250,NG1,Natural Gas,
456,31548250,NG1,Natural Gas,
457,31548250,NG1,Natural Gas,
458,31548250,NG1,Natural Gas,
459,31548250,NG1,Natural Gas,
460,31548250,NG1,Natural Gas,
461,31548250,NG1,Natural Gas,
462,31548250,NG1,Natural Gas,
463,31548250,NG1,Natural Gas,
464,31548250,NG1,Natural Gas,
465,31548250,NG1,Natural Gas,
466,31548250,NG1,Natural Gas,
467,31548250,NG1,Natural Gas,
468,31548250,NG1,Natural Gas,
469,31548250,NG1,Natural Gas,
470,31548250,NG1,Natural Gas,
471,31548250,NG1,Natural Gas,
472,31548250,NG1,Natural Gas,
473,31548250,NG1,Natural Gas,
474,31548250,NG1,Natural Gas,
475,31548250,NG1,Natural Gas,
476,31548250,NG1,Natural Gas,
477,31548250,NG1,Natural Gas,
478,31548250,NG1,Natural Gas,
479,31548250,NG1,Natural Gas,
480,31548250,NG1,Natural Gas,
481,31548250,NG1,Natural Gas,
482,31548250,NG1,Natural Gas,
483,31548250,NG1,Natural Gas,
484,31548250,NG1,Natural Gas,
485,31548250,NG1,Natural Gas,
486,31548250,NG1,Natural Gas,
487,31548250,NG1,Natural Gas,
488,31548250,NG1,Natural Gas,
489,31548250,NG1,Natural Gas,
490,31548250,NG1,Natural Gas,
491,31548250,NG1,Natural Gas,
492,31548250,NG1,Natural Gas,
493,31548250,NG1,Natural Gas,
494,31548250,NG1,Natural Gas,
495,31548250,NG1,Natural Gas,
496,31548250,NG1,Natural Gas,
497,31548250,NG1,Natural Gas,
498,31548250,NG1,Natural Gas,
499,31548250,NG1,Natural Gas,
500,31548250,NG1,Natural Gas,
501,31548250,NG1,Natural Gas,
502,31548250,NG1,Natural Gas,
503,31548250,NG1,Natural Gas,
504,31548250,NG1,Natural Gas,
505,31548250,NG1,Natural Gas,
506,31548250,NG1,Natural Gas,
507,31548250,NG1,Natural Gas,
508,31548250,NG1,Natural Gas,
509,31548250,NG1,Natural Gas,
510,31548250,NG1,Natural Gas,
511,31548250,NG1,Natural Gas,
512,31548250,NG1,Natural Gas,
513,31548250,NG1,Natural Gas,
514,49325021,NG10,Natural Gas,
515,49325021,NG10,Natural Gas,
516,49325021,NG10,Natural Gas,
517,49325021,NG10,Natural Gas,
518,49325021,NG10,Natural Gas,
519,49325021,NG10,Natural Gas,
520,49325021,NG10,Natural Gas,
521,49325021,NG10,Natural Gas,
522,49325021,NG10,Natural Gas,
523,49325021,NG10,Natural Gas,
524,49325021,NG10,Natural Gas,
525,49325021,NG10,Natural Gas,
526,49325021,NG10,Natural Gas,
527,49325021,NG10,Natural Gas,
528,49325021,NG10,Natural Gas,
529,49325021,NG10,Natural Gas,
530,49325021,NG10,Natural Gas,
531,49325021,NG10,Natural Gas,
532,49325021,NG10,Natural Gas,
533,49325021,NG10,Natural Gas,
534,49325021,NG10,Natural Gas,
535,49325021,NG10,Natural Gas,
536,49325021,NG10,Natural Gas,
537,49325021,NG10,Natural Gas,
538,49325021,NG10,Natural Gas,
539,49325021,NG10,Natural Gas,
540,49325021,NG10,Natural Gas,
541,49325021,NG10,Natural Gas,
542,49325021,NG10,Natural Gas,
543,49325021,NG10,Natural Gas,
544,49325021,NG10,Natural Gas,
545,49325021,NG10,Natural Gas,
546,49325021,NG10,Natural Gas,
547,49325021,NG10,Natural Gas,
548,49325021,NG10,Natural Gas,
549,49325021,NG10,Natural Gas,
550,49325021,NG10,Natural Gas,
